# Table name/description: "Top500 Glycine (sym) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.4943543153796236
-179.0 -177.0 0.48487994808565865
-179.0 -175.0 0.46878650227125246
-179.0 -173.0 0.4434782608695652
-179.0 -171.0 0.41466580142764436
-179.0 -169.0 0.3749513303049968
-179.0 -167.0 0.3348475016223232
-179.0 -165.0 0.2972096041531473
-179.0 -163.0 0.26502271252433485
-179.0 -161.0 0.23153796236210253
-179.0 -159.0 0.18585334198572356
-179.0 -157.0 0.14406229720960415
-179.0 -155.0 0.11654769630110318
-179.0 -153.0 0.10006489292667099
-179.0 -151.0 0.0855288773523686
-179.0 -149.0 0.07371836469824788
-179.0 -147.0 0.06424399740428294
-179.0 -145.0 0.05554834523036989
-179.0 -143.0 0.04776119402985075
-179.0 -141.0 0.04282933160285529
-179.0 -139.0 0.038157040882543805
-179.0 -137.0 0.03400389357560026
-179.0 -135.0 0.030240103828682672
-179.0 -133.0 0.026606099935107073
-179.0 -131.0 0.022582738481505518
-179.0 -129.0 0.01881894873458793
-179.0 -127.0 0.0163530175210902
-179.0 -125.0 0.0136275146009085
-179.0 -123.0 0.011161583387410773
-179.0 -121.0 0.008695652173913044
-179.0 -119.0 0.007008436080467229
-179.0 -117.0 0.006099935107073329
-179.0 -115.0 0.0050616482803374436
-179.0 -113.0 0.004282933160285529
-179.0 -111.0 0.003893575600259572
-179.0 -109.0 0.0033744321868916286
-179.0 -107.0 0.003114860480207657
-179.0 -105.0 0.0028552887735236857
-179.0 -103.0 0.002336145360155743
-179.0 -101.0 0.0022063595068137574
-179.0 -99.0 0.001946787800129786
-179.0 -97.0 0.0015574302401038286
-179.0 -95.0 0.0014276443867618429
-179.0 -93.0 0.0014276443867618429
-179.0 -91.0 0.0011680726800778714
-179.0 -89.0 0.0011680726800778714
-179.0 -87.0 0.0010382868267358857
-179.0 -85.0 0.0010382868267358857
-179.0 -83.0 9.085009733939001E-4
-179.0 -81.0 9.085009733939001E-4
-179.0 -79.0 9.085009733939001E-4
-179.0 -77.0 9.085009733939001E-4
-179.0 -75.0 9.085009733939001E-4
-179.0 -73.0 9.085009733939001E-4
-179.0 -71.0 9.085009733939001E-4
-179.0 -69.0 9.085009733939001E-4
-179.0 -67.0 9.085009733939001E-4
-179.0 -65.0 9.085009733939001E-4
-179.0 -63.0 9.085009733939001E-4
-179.0 -61.0 9.085009733939001E-4
-179.0 -59.0 9.085009733939001E-4
-179.0 -57.0 7.787151200519143E-4
-179.0 -55.0 6.489292667099286E-4
-179.0 -53.0 6.489292667099286E-4
-179.0 -51.0 5.191434133679429E-4
-179.0 -49.0 5.191434133679429E-4
-179.0 -47.0 5.191434133679429E-4
-179.0 -45.0 5.191434133679429E-4
-179.0 -43.0 3.8935756002595715E-4
-179.0 -41.0 3.8935756002595715E-4
-179.0 -39.0 3.8935756002595715E-4
-179.0 -37.0 3.8935756002595715E-4
-179.0 -35.0 3.8935756002595715E-4
-179.0 -33.0 2.5957170668397143E-4
-179.0 -31.0 3.8935756002595715E-4
-179.0 -29.0 3.8935756002595715E-4
-179.0 -27.0 3.8935756002595715E-4
-179.0 -25.0 3.8935756002595715E-4
-179.0 -23.0 3.8935756002595715E-4
-179.0 -21.0 3.8935756002595715E-4
-179.0 -19.0 3.8935756002595715E-4
-179.0 -17.0 5.191434133679429E-4
-179.0 -15.0 5.191434133679429E-4
-179.0 -13.0 5.191434133679429E-4
-179.0 -11.0 5.191434133679429E-4
-179.0 -9.0 5.191434133679429E-4
-179.0 -7.0 5.191434133679429E-4
-179.0 -5.0 5.191434133679429E-4
-179.0 -3.0 6.489292667099286E-4
-179.0 -1.0 6.489292667099286E-4
-179.0 1.0 6.489292667099286E-4
-179.0 3.0 6.489292667099286E-4
